time,scenario,chunk_seed
1,RAIN,20004
2,RAIN,20004
3,RAIN,20004
4,RAIN,20004
5,RAIN,20004
6,RAIN,20004
7,RAIN,20004
8,RAIN,20004
9,RAIN,20004
10,RAIN,20004
11,RAIN,20004
12,RAIN,20004
13,RAIN,20004
14,RAIN,20004
15,RAIN,20004
16,RAIN,20004
17,RAIN,20004
18,RAIN,20004
19,RAIN,20004
20,RAIN,20004
21,RAIN,20004
22,RAIN,20004
23,RAIN,20004
24,RAIN,20004
25,RAIN,20004
26,RAIN,20004
27,RAIN,20004
28,RAIN,20004
29,RAIN,20004
30,RAIN,20004
31,RAIN,20004
32,RAIN,20004
33,RAIN,20004
34,RAIN,20004
35,RAIN,20004
36,RAIN,20004
37,RAIN,20004
38,RAIN,20004
39,RAIN,20004
40,RAIN,20004
41,RAIN,20004
42,RAIN,20004
43,RAIN,20004
44,RAIN,20004
45,RAIN,20004
46,RAIN,20004
47,RAIN,20004
48,RAIN,20004
49,RAIN,20004
50,RAIN,20004
51,RAIN,20004
52,RAIN,20004
53,RAIN,20004
54,RAIN,20004
55,RAIN,20004
56,RAIN,20004
57,RAIN,20004
58,RAIN,20004
59,RAIN,20004
60,RAIN,20004
61,RAIN,20004
62,RAIN,20004
63,RAIN,20004
64,RAIN,20004
65,RAIN,20004
66,RAIN,20004
67,RAIN,20004
68,RAIN,20004
69,RAIN,20004
70,RAIN,20004
71,RAIN,20004
72,RAIN,20004
73,RAIN,20004
74,RAIN,20004
75,RAIN,20004
76,RAIN,20004
77,RAIN,20004
78,RAIN,20004
79,RAIN,20004
80,RAIN,20004
81,RAIN,20004
82,RAIN,20004
83,RAIN,20004
84,RAIN,20004
85,RAIN,20004
86,RAIN,20004
87,RAIN,20004
88,RAIN,20004
89,RAIN,20004
90,RAIN,20004
91,RAIN,20004
92,RAIN,20004
93,RAIN,20004
94,RAIN,20004
95,RAIN,20004
96,RAIN,20004
97,RAIN,20004
98,RAIN,20004
99,RAIN,20004
100,RAIN,20004
101,RAIN,20004
102,RAIN,20004
103,RAIN,20004
104,RAIN,20004
105,RAIN,20004
106,RAIN,20004
107,RAIN,20004
108,RAIN,20004
109,RAIN,20004
110,RAIN,20004
111,RAIN,20004
112,RAIN,20004
113,RAIN,20004
114,RAIN,20004
115,RAIN,20004
116,RAIN,20004
117,RAIN,20004
118,RAIN,20004
119,RAIN,20004
120,RAIN,20004
121,RAIN,20004
122,RAIN,20004
123,RAIN,20004
124,RAIN,20004
125,RAIN,20004
126,RAIN,20004
127,RAIN,20004
128,RAIN,20004
