time,scenario,chunk_seed
1,BASE,20077
2,BASE,20077
3,BASE,20077
4,BASE,20077
5,BASE,20077
6,BASE,20077
7,BASE,20077
8,BASE,20077
9,BASE,20077
10,BASE,20077
11,BASE,20077
12,BASE,20077
13,BASE,20077
14,BASE,20077
15,BASE,20077
16,BASE,20077
17,BASE,20077
18,BASE,20077
19,BASE,20077
20,BASE,20077
21,BASE,20077
22,BASE,20077
23,BASE,20077
24,BASE,20077
25,BASE,20077
26,BASE,20077
27,BASE,20077
28,BASE,20077
29,BASE,20077
30,BASE,20077
31,BASE,20077
32,BASE,20077
33,BASE,20077
34,BASE,20077
35,BASE,20077
36,BASE,20077
37,BASE,20077
38,BASE,20077
39,BASE,20077
40,BASE,20077
41,BASE,20077
42,BASE,20077
43,BASE,20077
44,BASE,20077
45,BASE,20077
46,BASE,20077
47,BASE,20077
48,BASE,20077
49,BASE,20077
50,BASE,20077
51,BASE,20077
52,BASE,20077
53,BASE,20077
54,BASE,20077
55,BASE,20077
56,BASE,20077
57,BASE,20077
58,BASE,20077
59,BASE,20077
60,BASE,20077
61,BASE,20077
62,BASE,20077
63,BASE,20077
64,BASE,20077
65,BASE,20077
66,BASE,20077
67,BASE,20077
68,BASE,20077
69,BASE,20077
70,BASE,20077
71,BASE,20077
72,BASE,20077
73,BASE,20077
74,BASE,20077
75,BASE,20077
76,BASE,20077
77,BASE,20077
78,BASE,20077
79,BASE,20077
80,BASE,20077
81,BASE,20077
82,BASE,20077
83,BASE,20077
84,BASE,20077
85,BASE,20077
86,BASE,20077
87,BASE,20077
88,BASE,20077
89,BASE,20077
90,BASE,20077
91,BASE,20077
92,BASE,20077
93,BASE,20077
94,BASE,20077
95,BASE,20077
96,BASE,20077
97,BASE,20077
98,BASE,20077
99,BASE,20077
100,BASE,20077
101,BASE,20077
102,BASE,20077
103,BASE,20077
104,BASE,20077
105,BASE,20077
106,BASE,20077
107,BASE,20077
108,BASE,20077
109,BASE,20077
110,BASE,20077
111,BASE,20077
112,BASE,20077
113,BASE,20077
114,BASE,20077
115,BASE,20077
116,BASE,20077
117,BASE,20077
118,BASE,20077
119,BASE,20077
120,BASE,20077
121,BASE,20077
122,BASE,20077
123,BASE,20077
124,BASE,20077
125,BASE,20077
126,BASE,20077
127,BASE,20077
128,BASE,20077
129,BASE,20077
130,BASE,20077
131,BASE,20077
132,BASE,20077
133,BASE,20077
134,BASE,20077
135,BASE,20077
136,BASE,20077
137,BASE,20077
138,BASE,20077
139,BASE,20077
140,BASE,20077
141,BASE,20077
142,BASE,20077
143,BASE,20077
144,BASE,20077
145,BASE,20077
146,BASE,20077
147,BASE,20077
148,BASE,20077
149,BASE,20077
150,BASE,20077
151,BASE,20077
152,BASE,20077
153,BASE,20077
154,BASE,20077
155,BASE,20077
156,BASE,20077
157,BASE,20077
158,BASE,20077
159,BASE,20077
160,BASE,20077
161,BASE,20077
162,BASE,20077
163,BASE,20077
164,BASE,20077
165,BASE,20077
166,BASE,20077
167,BASE,20077
168,BASE,20077
169,BASE,20077
170,BASE,20077
171,BASE,20077
172,BASE,20077
173,BASE,20077
174,BASE,20077
175,BASE,20077
176,BASE,20077
177,BASE,20077
178,BASE,20077
179,BASE,20077
180,BASE,20077
181,BASE,20077
182,BASE,20077
183,BASE,20077
184,BASE,20077
185,BASE,20077
186,BASE,20077
187,BASE,20077
188,BASE,20077
189,BASE,20077
190,BASE,20077
191,BASE,20077
192,BASE,20077
193,BASE,20077
194,BASE,20077
195,BASE,20077
196,BASE,20077
197,BASE,20077
198,BASE,20077
199,BASE,20077
200,BASE,20077
201,BASE,20077
202,BASE,20077
203,BASE,20077
204,BASE,20077
205,BASE,20077
206,BASE,20077
207,BASE,20077
208,BASE,20077
209,BASE,20077
210,BASE,20077
211,BASE,20077
212,BASE,20077
213,BASE,20077
214,BASE,20077
215,BASE,20077
216,BASE,20077
217,BASE,20077
218,BASE,20077
219,BASE,20077
220,BASE,20077
221,BASE,20077
222,BASE,20077
223,BASE,20077
224,BASE,20077
225,BASE,20077
226,BASE,20077
227,BASE,20077
228,BASE,20077
229,BASE,20077
230,BASE,20077
231,BASE,20077
232,BASE,20077
233,BASE,20077
234,BASE,20077
235,BASE,20077
236,BASE,20077
237,BASE,20077
238,BASE,20077
239,BASE,20077
240,BASE,20077
241,BASE,20077
242,BASE,20077
243,BASE,20077
244,BASE,20077
245,BASE,20077
246,BASE,20077
247,BASE,20077
248,BASE,20077
249,BASE,20077
250,BASE,20077
251,SNOW,20078
252,SNOW,20078
253,SNOW,20078
254,SNOW,20078
255,SNOW,20078
256,SNOW,20078
257,SNOW,20078
258,SNOW,20078
259,SNOW,20078
260,SNOW,20078
261,SNOW,20078
262,SNOW,20078
263,SNOW,20078
264,SNOW,20078
265,SNOW,20078
266,SNOW,20078
267,SNOW,20078
268,SNOW,20078
269,SNOW,20078
270,SNOW,20078
271,SNOW,20078
272,SNOW,20078
273,SNOW,20078
274,SNOW,20078
275,SNOW,20078
276,SNOW,20078
277,SNOW,20078
278,SNOW,20078
279,SNOW,20078
280,SNOW,20078
281,SNOW,20078
282,SNOW,20078
283,SNOW,20078
284,SNOW,20078
285,SNOW,20078
286,SNOW,20078
287,SNOW,20078
288,SNOW,20078
289,SNOW,20078
290,SNOW,20078
291,SNOW,20078
292,SNOW,20078
293,SNOW,20078
294,SNOW,20078
295,SNOW,20078
296,SNOW,20078
297,SNOW,20078
298,SNOW,20078
299,SNOW,20078
300,SNOW,20078
301,SNOW,20078
302,SNOW,20078
303,SNOW,20078
304,SNOW,20078
305,SNOW,20078
306,SNOW,20078
307,SNOW,20078
308,SNOW,20078
309,SNOW,20078
310,SNOW,20078
311,SNOW,20078
312,SNOW,20078
313,SNOW,20078
314,SNOW,20078
315,SNOW,20078
316,SNOW,20078
317,SNOW,20078
