time,scenario,chunk_seed
1,FOG,20021
2,FOG,20021
3,FOG,20021
4,FOG,20021
5,FOG,20021
6,FOG,20021
7,FOG,20021
8,FOG,20021
9,FOG,20021
10,FOG,20021
11,FOG,20021
12,FOG,20021
13,FOG,20021
14,FOG,20021
15,FOG,20021
16,FOG,20021
17,FOG,20021
18,FOG,20021
19,FOG,20021
20,FOG,20021
21,FOG,20021
22,FOG,20021
23,FOG,20021
24,FOG,20021
25,FOG,20021
26,FOG,20021
27,FOG,20021
28,FOG,20021
29,FOG,20021
30,FOG,20021
31,FOG,20021
32,FOG,20021
33,FOG,20021
34,FOG,20021
35,FOG,20021
36,FOG,20021
37,FOG,20021
38,FOG,20021
39,FOG,20021
40,FOG,20021
41,FOG,20021
42,FOG,20021
43,FOG,20021
44,FOG,20021
45,FOG,20021
46,FOG,20021
47,FOG,20021
48,FOG,20021
49,FOG,20021
50,FOG,20021
51,FOG,20021
52,FOG,20021
53,FOG,20021
54,FOG,20021
55,FOG,20021
56,FOG,20021
57,FOG,20021
58,FOG,20021
59,FOG,20021
60,FOG,20021
61,FOG,20021
62,FOG,20021
63,FOG,20021
64,FOG,20021
65,FOG,20021
66,FOG,20021
67,FOG,20021
68,FOG,20021
69,FOG,20021
70,FOG,20021
71,FOG,20021
72,FOG,20021
73,FOG,20021
74,FOG,20021
75,FOG,20021
76,FOG,20021
77,FOG,20021
78,FOG,20021
79,FOG,20021
80,FOG,20021
81,FOG,20021
82,FOG,20021
83,FOG,20021
84,FOG,20021
85,FOG,20021
86,FOG,20021
87,FOG,20021
88,FOG,20021
89,FOG,20021
90,FOG,20021
91,FOG,20021
92,FOG,20021
93,FOG,20021
94,FOG,20021
95,FOG,20021
96,FOG,20021
97,FOG,20021
98,FOG,20021
99,FOG,20021
100,FOG,20021
101,FOG,20021
102,FOG,20021
103,FOG,20021
104,FOG,20021
105,FOG,20021
106,FOG,20021
107,FOG,20021
108,FOG,20021
109,FOG,20021
110,FOG,20021
111,FOG,20021
112,FOG,20021
113,FOG,20021
114,FOG,20021
115,FOG,20021
116,FOG,20021
117,FOG,20021
118,FOG,20021
119,FOG,20021
120,FOG,20021
121,FOG,20021
122,FOG,20021
123,FOG,20021
124,FOG,20021
125,FOG,20021
126,FOG,20021
127,FOG,20021
128,FOG,20021
129,FOG,20021
130,FOG,20021
131,FOG,20021
132,FOG,20021
133,FOG,20021
134,FOG,20021
135,FOG,20021
136,FOG,20021
137,FOG,20021
138,FOG,20021
139,FOG,20021
140,FOG,20021
141,FOG,20021
142,FOG,20021
143,FOG,20021
144,FOG,20021
145,FOG,20021
146,FOG,20021
147,FOG,20021
148,FOG,20021
149,FOG,20021
150,FOG,20021
151,FOG,20021
152,FOG,20021
153,FOG,20021
154,FOG,20021
155,FOG,20021
156,FOG,20021
157,FOG,20021
158,FOG,20021
159,FOG,20021
160,FOG,20021
161,FOG,20021
162,FOG,20021
163,FOG,20021
164,FOG,20021
165,FOG,20021
166,FOG,20021
167,FOG,20021
168,FOG,20021
169,FOG,20021
170,FOG,20021
171,FOG,20021
172,FOG,20021
173,FOG,20021
174,FOG,20021
175,FOG,20021
176,FOG,20021
177,FOG,20021
