time,scenario,chunk_seed
1,BASE,20009
2,BASE,20009
3,BASE,20009
4,BASE,20009
5,BASE,20009
6,BASE,20009
7,BASE,20009
8,BASE,20009
9,BASE,20009
10,BASE,20009
11,BASE,20009
12,BASE,20009
13,BASE,20009
14,BASE,20009
15,BASE,20009
16,BASE,20009
17,BASE,20009
18,BASE,20009
19,BASE,20009
20,BASE,20009
21,BASE,20009
22,BASE,20009
23,BASE,20009
24,BASE,20009
25,BASE,20009
26,BASE,20009
27,BASE,20009
28,BASE,20009
29,BASE,20009
30,BASE,20009
31,BASE,20009
32,BASE,20009
33,BASE,20009
34,BASE,20009
35,BASE,20009
36,BASE,20009
37,BASE,20009
38,BASE,20009
39,BASE,20009
40,BASE,20009
41,BASE,20009
42,BASE,20009
43,BASE,20009
44,BASE,20009
45,BASE,20009
46,BASE,20009
47,BASE,20009
48,BASE,20009
49,BASE,20009
50,BASE,20009
51,BASE,20009
52,BASE,20009
53,BASE,20009
54,BASE,20009
55,BASE,20009
56,BASE,20009
57,BASE,20009
58,BASE,20009
59,BASE,20009
60,BASE,20009
61,BASE,20009
62,BASE,20009
63,BASE,20009
64,BASE,20009
65,BASE,20009
66,BASE,20009
67,BASE,20009
68,BASE,20009
69,BASE,20009
70,BASE,20009
71,BASE,20009
72,BASE,20009
73,BASE,20009
74,BASE,20009
75,BASE,20009
76,BASE,20009
77,BASE,20009
78,BASE,20009
79,BASE,20009
80,BASE,20009
81,BASE,20009
82,BASE,20009
83,BASE,20009
84,BASE,20009
85,BASE,20009
86,BASE,20009
87,BASE,20009
88,BASE,20009
89,BASE,20009
90,BASE,20009
91,BASE,20009
92,BASE,20009
93,BASE,20009
94,BASE,20009
95,BASE,20009
96,BASE,20009
97,BASE,20009
98,BASE,20009
99,BASE,20009
100,BASE,20009
101,BASE,20009
102,BASE,20009
103,BASE,20009
104,BASE,20009
105,BASE,20009
106,BASE,20009
107,BASE,20009
108,BASE,20009
109,BASE,20009
110,BASE,20009
111,BASE,20009
112,BASE,20009
113,BASE,20009
114,BASE,20009
115,BASE,20009
116,BASE,20009
117,BASE,20009
118,BASE,20009
119,BASE,20009
120,BASE,20009
121,BASE,20009
122,BASE,20009
123,BASE,20009
124,BASE,20009
125,BASE,20009
126,BASE,20009
127,BASE,20009
128,BASE,20009
129,BASE,20009
130,BASE,20009
131,BASE,20009
132,BASE,20009
133,BASE,20009
134,BASE,20009
135,BASE,20009
136,BASE,20009
137,BASE,20009
138,BASE,20009
139,BASE,20009
140,BASE,20009
141,BASE,20009
142,BASE,20009
143,BASE,20009
144,BASE,20009
145,BASE,20009
146,BASE,20009
147,BASE,20009
148,BASE,20009
149,BASE,20009
150,BASE,20009
151,BASE,20009
152,BASE,20009
153,BASE,20009
154,BASE,20009
155,BASE,20009
156,BASE,20009
157,BASE,20009
158,BASE,20009
159,BASE,20009
160,BASE,20009
161,BASE,20009
162,BASE,20009
163,BASE,20009
164,BASE,20009
165,BASE,20009
166,BASE,20009
167,BASE,20009
168,BASE,20009
169,BASE,20009
170,BASE,20009
171,BASE,20009
172,BASE,20009
173,BASE,20009
174,BASE,20009
175,BASE,20009
176,BASE,20009
177,BASE,20009
178,BASE,20009
179,BASE,20009
180,BASE,20009
181,BASE,20009
182,BASE,20009
183,BASE,20009
184,BASE,20009
185,BASE,20009
186,BASE,20009
187,BASE,20009
188,BASE,20009
189,BASE,20009
190,BASE,20009
191,BASE,20009
192,BASE,20009
193,BASE,20009
194,BASE,20009
195,BASE,20009
196,BASE,20009
197,BASE,20009
198,BASE,20009
199,BASE,20009
200,BASE,20009
201,BASE,20009
202,BASE,20009
203,BASE,20009
204,BASE,20009
205,BASE,20009
206,BASE,20009
207,BASE,20009
208,BASE,20009
209,BASE,20009
210,BASE,20009
211,BASE,20009
212,BASE,20009
213,BASE,20009
214,BASE,20009
215,BASE,20009
216,BASE,20009
217,BASE,20009
218,BASE,20009
219,BASE,20009
220,BASE,20009
221,BASE,20009
222,BASE,20009
223,BASE,20009
224,BASE,20009
225,BASE,20009
226,BASE,20009
227,BASE,20009
228,BASE,20009
229,BASE,20009
230,BASE,20009
231,BASE,20009
232,BASE,20009
233,BASE,20009
234,BASE,20009
235,BASE,20009
236,BASE,20009
237,BASE,20009
238,BASE,20009
239,BASE,20009
240,BASE,20009
241,BASE,20009
242,BASE,20009
243,BASE,20009
244,BASE,20009
245,BASE,20009
246,BASE,20009
247,BASE,20009
248,BASE,20009
249,BASE,20009
250,BASE,20009
251,SNOW,20010
252,SNOW,20010
253,SNOW,20010
254,SNOW,20010
255,SNOW,20010
256,SNOW,20010
257,SNOW,20010
258,SNOW,20010
259,SNOW,20010
260,SNOW,20010
261,SNOW,20010
262,SNOW,20010
263,SNOW,20010
264,SNOW,20010
265,SNOW,20010
266,SNOW,20010
267,SNOW,20010
268,SNOW,20010
269,SNOW,20010
270,SNOW,20010
271,SNOW,20010
272,SNOW,20010
273,SNOW,20010
274,SNOW,20010
275,SNOW,20010
