time,scenario,chunk_seed
1,SNOW,20081
2,SNOW,20081
3,SNOW,20081
4,SNOW,20081
5,SNOW,20081
6,SNOW,20081
7,SNOW,20081
8,SNOW,20081
9,SNOW,20081
10,SNOW,20081
11,SNOW,20081
12,SNOW,20081
13,SNOW,20081
14,SNOW,20081
15,SNOW,20081
16,SNOW,20081
17,SNOW,20081
18,SNOW,20081
19,SNOW,20081
20,SNOW,20081
21,SNOW,20081
22,SNOW,20081
23,SNOW,20081
24,SNOW,20081
25,SNOW,20081
26,SNOW,20081
27,SNOW,20081
28,SNOW,20081
29,SNOW,20081
30,SNOW,20081
31,SNOW,20081
32,SNOW,20081
33,SNOW,20081
34,SNOW,20081
35,SNOW,20081
36,SNOW,20081
37,SNOW,20081
38,SNOW,20081
39,SNOW,20081
40,SNOW,20081
41,SNOW,20081
42,SNOW,20081
43,SNOW,20081
44,SNOW,20081
45,SNOW,20081
46,SNOW,20081
47,SNOW,20081
48,SNOW,20081
49,SNOW,20081
50,SNOW,20081
51,SNOW,20081
52,SNOW,20081
53,SNOW,20081
54,SNOW,20081
55,SNOW,20081
56,SNOW,20081
57,SNOW,20081
58,SNOW,20081
59,SNOW,20081
60,SNOW,20081
61,SNOW,20081
62,SNOW,20081
63,SNOW,20081
64,SNOW,20081
65,SNOW,20081
66,SNOW,20081
67,SNOW,20081
68,SNOW,20081
69,SNOW,20081
70,SNOW,20081
71,SNOW,20081
72,SNOW,20081
73,SNOW,20081
74,SNOW,20081
75,SNOW,20081
76,SNOW,20081
77,SNOW,20081
78,SNOW,20081
79,SNOW,20081
80,SNOW,20081
81,SNOW,20081
82,SNOW,20081
83,SNOW,20081
84,SNOW,20081
85,SNOW,20081
86,SNOW,20081
87,SNOW,20081
88,SNOW,20081
89,SNOW,20081
90,SNOW,20081
91,SNOW,20081
92,SNOW,20081
93,SNOW,20081
94,SNOW,20081
95,SNOW,20081
96,SNOW,20081
97,SNOW,20081
98,SNOW,20081
99,SNOW,20081
100,SNOW,20081
101,SNOW,20081
102,SNOW,20081
103,SNOW,20081
104,SNOW,20081
105,SNOW,20081
106,SNOW,20081
107,SNOW,20081
108,SNOW,20081
109,SNOW,20081
110,SNOW,20081
111,SNOW,20081
112,SNOW,20081
113,SNOW,20081
114,SNOW,20081
115,SNOW,20081
116,SNOW,20081
117,SNOW,20081
118,SNOW,20081
119,SNOW,20081
120,SNOW,20081
121,SNOW,20081
122,SNOW,20081
123,SNOW,20081
124,SNOW,20081
125,SNOW,20081
126,RAIN,20082
127,RAIN,20082
128,RAIN,20082
129,RAIN,20082
130,RAIN,20082
131,RAIN,20082
132,RAIN,20082
133,RAIN,20082
134,RAIN,20082
135,RAIN,20082
136,RAIN,20082
137,RAIN,20082
138,RAIN,20082
139,RAIN,20082
140,RAIN,20082
141,RAIN,20082
142,RAIN,20082
