time,scenario,chunk_seed
1,RAIN,20013
2,RAIN,20013
3,RAIN,20013
4,RAIN,20013
5,RAIN,20013
6,RAIN,20013
7,RAIN,20013
8,RAIN,20013
9,RAIN,20013
10,RAIN,20013
11,RAIN,20013
12,RAIN,20013
13,RAIN,20013
14,RAIN,20013
15,RAIN,20013
16,RAIN,20013
17,RAIN,20013
18,RAIN,20013
19,RAIN,20013
20,RAIN,20013
21,RAIN,20013
22,RAIN,20013
23,RAIN,20013
24,RAIN,20013
25,RAIN,20013
26,RAIN,20013
27,RAIN,20013
28,RAIN,20013
29,RAIN,20013
30,RAIN,20013
31,RAIN,20013
32,RAIN,20013
33,RAIN,20013
34,RAIN,20013
35,RAIN,20013
36,RAIN,20013
37,RAIN,20013
38,RAIN,20013
39,RAIN,20013
40,RAIN,20013
41,RAIN,20013
42,RAIN,20013
43,RAIN,20013
44,RAIN,20013
45,RAIN,20013
46,RAIN,20013
47,RAIN,20013
48,RAIN,20013
49,RAIN,20013
50,RAIN,20013
51,RAIN,20013
52,RAIN,20013
53,RAIN,20013
54,RAIN,20013
55,RAIN,20013
56,RAIN,20013
57,RAIN,20013
58,RAIN,20013
59,RAIN,20013
60,RAIN,20013
61,RAIN,20013
62,RAIN,20013
63,RAIN,20013
64,RAIN,20013
65,RAIN,20013
66,RAIN,20013
67,RAIN,20013
68,RAIN,20013
69,RAIN,20013
70,RAIN,20013
71,RAIN,20013
72,RAIN,20013
73,RAIN,20013
74,RAIN,20013
75,RAIN,20013
76,RAIN,20013
77,RAIN,20013
78,RAIN,20013
79,RAIN,20013
80,RAIN,20013
81,RAIN,20013
82,RAIN,20013
83,RAIN,20013
84,RAIN,20013
85,RAIN,20013
86,RAIN,20013
87,RAIN,20013
88,RAIN,20013
89,RAIN,20013
90,RAIN,20013
91,RAIN,20013
92,RAIN,20013
93,RAIN,20013
94,RAIN,20013
95,RAIN,20013
96,RAIN,20013
97,RAIN,20013
98,RAIN,20013
99,RAIN,20013
100,RAIN,20013
101,RAIN,20013
102,RAIN,20013
103,RAIN,20013
104,RAIN,20013
105,RAIN,20013
106,RAIN,20013
107,RAIN,20013
108,RAIN,20013
109,RAIN,20013
110,RAIN,20013
111,RAIN,20013
112,RAIN,20013
113,RAIN,20013
114,RAIN,20013
115,RAIN,20013
116,RAIN,20013
117,RAIN,20013
118,RAIN,20013
119,RAIN,20013
120,RAIN,20013
121,RAIN,20013
122,RAIN,20013
123,RAIN,20013
124,RAIN,20013
125,RAIN,20013
126,RAIN,20013
127,RAIN,20013
128,RAIN,20013
129,RAIN,20013
130,RAIN,20013
131,RAIN,20013
132,RAIN,20013
133,RAIN,20013
134,RAIN,20013
135,RAIN,20013
136,RAIN,20013
137,RAIN,20013
138,RAIN,20013
139,RAIN,20013
140,RAIN,20013
