time,scenario,chunk_seed
1,SNOW,20006
2,SNOW,20006
3,SNOW,20006
4,SNOW,20006
5,SNOW,20006
6,SNOW,20006
7,SNOW,20006
8,SNOW,20006
9,SNOW,20006
10,SNOW,20006
11,SNOW,20006
12,SNOW,20006
13,SNOW,20006
14,SNOW,20006
15,SNOW,20006
16,SNOW,20006
17,SNOW,20006
18,SNOW,20006
19,SNOW,20006
20,SNOW,20006
21,SNOW,20006
22,SNOW,20006
23,SNOW,20006
24,SNOW,20006
25,SNOW,20006
26,SNOW,20006
27,SNOW,20006
28,SNOW,20006
29,SNOW,20006
30,SNOW,20006
31,SNOW,20006
32,SNOW,20006
33,SNOW,20006
34,SNOW,20006
35,SNOW,20006
36,SNOW,20006
37,SNOW,20006
38,SNOW,20006
39,SNOW,20006
40,SNOW,20006
41,SNOW,20006
42,SNOW,20006
43,SNOW,20006
44,SNOW,20006
45,SNOW,20006
46,SNOW,20006
47,SNOW,20006
48,SNOW,20006
49,SNOW,20006
50,SNOW,20006
51,SNOW,20006
52,SNOW,20006
53,SNOW,20006
54,SNOW,20006
55,SNOW,20006
56,SNOW,20006
57,SNOW,20006
58,SNOW,20006
59,SNOW,20006
60,SNOW,20006
61,SNOW,20006
62,SNOW,20006
63,SNOW,20006
64,SNOW,20006
65,SNOW,20006
66,SNOW,20006
67,SNOW,20006
68,SNOW,20006
69,SNOW,20006
70,SNOW,20006
71,SNOW,20006
72,SNOW,20006
73,SNOW,20006
74,SNOW,20006
75,SNOW,20006
76,SNOW,20006
77,SNOW,20006
78,SNOW,20006
79,SNOW,20006
80,SNOW,20006
81,SNOW,20006
82,SNOW,20006
83,SNOW,20006
84,SNOW,20006
85,SNOW,20006
86,SNOW,20006
87,SNOW,20006
88,SNOW,20006
89,SNOW,20006
90,SNOW,20006
91,SNOW,20006
92,SNOW,20006
93,SNOW,20006
94,SNOW,20006
95,SNOW,20006
96,SNOW,20006
97,SNOW,20006
98,SNOW,20006
99,SNOW,20006
100,SNOW,20006
101,SNOW,20006
102,SNOW,20006
103,SNOW,20006
104,SNOW,20006
105,SNOW,20006
106,SNOW,20006
107,SNOW,20006
108,SNOW,20006
109,SNOW,20006
110,SNOW,20006
111,SNOW,20006
112,SNOW,20006
113,SNOW,20006
114,SNOW,20006
115,SNOW,20006
116,SNOW,20006
117,SNOW,20006
118,SNOW,20006
