time,scenario,chunk_seed
1,FOG,20008
2,FOG,20008
3,FOG,20008
4,FOG,20008
5,FOG,20008
6,FOG,20008
7,FOG,20008
8,FOG,20008
9,FOG,20008
10,FOG,20008
11,FOG,20008
12,FOG,20008
13,FOG,20008
14,FOG,20008
15,FOG,20008
16,FOG,20008
17,FOG,20008
18,FOG,20008
19,FOG,20008
20,FOG,20008
21,FOG,20008
22,FOG,20008
23,FOG,20008
24,FOG,20008
25,FOG,20008
26,FOG,20008
27,FOG,20008
28,FOG,20008
29,FOG,20008
30,FOG,20008
31,FOG,20008
32,FOG,20008
33,FOG,20008
34,FOG,20008
35,FOG,20008
36,FOG,20008
37,FOG,20008
38,FOG,20008
39,FOG,20008
40,FOG,20008
41,FOG,20008
42,FOG,20008
43,FOG,20008
44,FOG,20008
45,FOG,20008
46,FOG,20008
47,FOG,20008
48,FOG,20008
49,FOG,20008
50,FOG,20008
51,FOG,20008
52,FOG,20008
53,FOG,20008
54,FOG,20008
55,FOG,20008
56,FOG,20008
57,FOG,20008
58,FOG,20008
59,FOG,20008
60,FOG,20008
61,FOG,20008
62,FOG,20008
63,FOG,20008
64,FOG,20008
65,FOG,20008
66,FOG,20008
67,FOG,20008
68,FOG,20008
69,FOG,20008
70,FOG,20008
71,FOG,20008
72,FOG,20008
73,FOG,20008
74,FOG,20008
75,FOG,20008
76,FOG,20008
77,FOG,20008
78,FOG,20008
79,FOG,20008
80,FOG,20008
81,FOG,20008
82,FOG,20008
83,FOG,20008
84,FOG,20008
85,FOG,20008
86,FOG,20008
87,FOG,20008
88,FOG,20008
89,FOG,20008
90,FOG,20008
91,FOG,20008
92,FOG,20008
93,FOG,20008
94,FOG,20008
95,FOG,20008
96,FOG,20008
97,FOG,20008
98,FOG,20008
99,FOG,20008
100,FOG,20008
101,FOG,20008
102,FOG,20008
103,FOG,20008
104,FOG,20008
105,FOG,20008
106,FOG,20008
107,FOG,20008
108,FOG,20008
109,FOG,20008
110,FOG,20008
111,FOG,20008
112,FOG,20008
113,FOG,20008
114,FOG,20008
115,FOG,20008
116,FOG,20008
117,FOG,20008
118,FOG,20008
119,FOG,20008
120,FOG,20008
121,FOG,20008
122,FOG,20008
123,FOG,20008
124,FOG,20008
125,FOG,20008
126,FOG,20008
127,FOG,20008
128,FOG,20008
129,FOG,20008
130,FOG,20008
131,FOG,20008
132,FOG,20008
133,FOG,20008
134,FOG,20008
135,FOG,20008
136,FOG,20008
137,FOG,20008
138,FOG,20008
139,FOG,20008
140,FOG,20008
141,FOG,20008
142,FOG,20008
143,FOG,20008
144,FOG,20008
145,FOG,20008
146,FOG,20008
147,FOG,20008
148,FOG,20008
149,FOG,20008
150,FOG,20008
151,FOG,20008
152,FOG,20008
153,FOG,20008
154,FOG,20008
155,FOG,20008
156,FOG,20008
157,FOG,20008
158,FOG,20008
159,FOG,20008
160,FOG,20008
161,FOG,20008
162,FOG,20008
163,FOG,20008
164,FOG,20008
165,FOG,20008
166,FOG,20008
167,FOG,20008
168,FOG,20008
169,FOG,20008
170,FOG,20008
171,FOG,20008
172,FOG,20008
173,FOG,20008
174,FOG,20008
175,FOG,20008
176,FOG,20008
177,FOG,20008
178,FOG,20008
179,FOG,20008
180,FOG,20008
181,FOG,20008
182,FOG,20008
183,FOG,20008
184,FOG,20008
185,FOG,20008
186,FOG,20008
187,FOG,20008
188,FOG,20008
189,FOG,20008
190,FOG,20008
191,FOG,20008
192,FOG,20008
193,FOG,20008
194,FOG,20008
195,FOG,20008
196,FOG,20008
197,FOG,20008
198,FOG,20008
199,FOG,20008
200,FOG,20008
201,FOG,20008
202,FOG,20008
203,FOG,20008
204,FOG,20008
205,FOG,20008
206,FOG,20008
207,FOG,20008
208,FOG,20008
209,FOG,20008
210,FOG,20008
211,FOG,20008
212,FOG,20008
213,FOG,20008
214,FOG,20008
215,FOG,20008
216,FOG,20008
217,FOG,20008
218,FOG,20008
219,FOG,20008
220,FOG,20008
221,FOG,20008
222,FOG,20008
223,FOG,20008
224,FOG,20008
225,FOG,20008
226,FOG,20008
227,FOG,20008
228,FOG,20008
229,FOG,20008
